(-21116, 24795), (-27868, -3766)
(23810, 3482), (2669, 2753)
(-24740, -13436), (-30688, -14874)
(-3695, -6226), (-7911, -13505)
(-16994, 32425), (-22512, -14056)
(21485, 11806), (-2715, 7060)
(19713, 21789), (1971, -3814)
(31681, -6983), (10358, -13746)
(29624, 8220), (7780, 2004)
(-8754, 30422), (-20452, 19796)
(12087, 18276), (-2119, -5748)
(-279, 25361), (-9535, -24569)
(8670, 8550), (619, 3926)
(25167, -3922), (18267, -15492)
(-5411, 29037), (-15695, -18613)
(29168, 20572), (-7507, -2808)
(-9214, 9576), (-21098, -31905)
(-15739, 24822), (-30553, 11215)
(-8528, -23067), (-32207, -25817)
(-1365, -16966), (-23864, -30628)
(26978, -2464), (-27814, -11331)
(4326, 26388), (-23100, 13298)
(17876, -7876), (-31042, -31640)
(26189, -6809), (-25976, -19521)
(31210, 6104), (-16080, -30341)
(-4893, 12266), (-14602, -17087)
(-9401, -8625), (-22318, -16569)
(-13280, 51), (-27291, -20994)
(7867, 28118), (7506, 18351)
(30371, 18713), (2254, 11942)
(16667, 15366), (1542, -22826)
(21799, 2728), (278, -18786)
(18732, 32099), (-23654, -8201)
(18264, 11503), (-3385, -18793)
(12561, -18757), (2372, -20342)
(16806, -1364), (-21752, -10007)
(28847, 3142), (-29226, -5083)
(-18260, 7074), (-31683, 1762)
(5400, 8927), (506, -6207)
(10893, -11417), (159, -22220)
(16829, -13385), (-18356, -19308)
(15980, 32395), (11302, -6598)
(30640, 1451), (20281, -11452)
(28894, 26584), (5787, 306)
(21485, 773), (-765, -25394)
(-9399, 22245), (-28124, 1261)
(-9710, 15907), (-13691, -24196)
(-2801, 24616), (-15393, -30018)
(-14531, 23242), (-30739, 2798)
(7322, 17285), (-3599, -5520)
(-4583, 22878), (-31805, -9871)
(-20432, 6340), (-23993, 4049)
(29766, 18287), (-12413, 12505)
(14647, 30959), (-4398, 27452)
(7716, 11575), (-8835, 7443)
(7147, -3662), (2691, -7244)
(-27075, 12496), (-32383, -20263)
(27446, 5305), (17953, -9323)
(25388, 32108), (-6489, 21602)
(31248, 14350), (-19264, -21372)
(5486, 29563), (-17268, -21336)
(-23828, -1856), (-27130, -29902)
(22235, 8750), (7281, -12890)
(29759, 8523), (-20865, -16937)
(9007, 12190), (-22789, -20304)
(24385, 16965), (-15321, -30392)
(17873, 29029), (14524, -1828)
(21361, 26959), (-14302, -18714)
(3600, 26969), (-29112, 22784)
(15487, 23577), (-10382, -2020)
(-9091, 31765), (-31828, -20428)
(-18477, 7449), (-22876, -17248)
(16920, 23154), (-30485, 14512)
(-14395, 9332), (-19514, -13484)
(18733, 8151), (-14223, -9416)
(10890, 18156), (-4472, -30407)
(-13988, 19112), (-28496, -4273)
(29670, 19132), (-3325, -4537)
(30715, 18381), (-31438, -30982)
(-5830, 9052), (-8067, -24268)
(2673, 32559), (-24892, 28128)
(22681, 390), (12621, -6280)
(8383, 17559), (-20177, 16888)
(17613, 27318), (-20256, 25393)
(27774, 23183), (27496, 10181)
(22363, 9112), (8116, 608)
(-6681, -7326), (-32393, -10051)
(-9613, -2867), (-23282, -7631)
(12977, 18474), (11649, -29966)
(21813, 7307), (-29369, -24507)
(11225, 31240), (2995, 5330)
(22138, 29738), (-30997, -3933)
(22913, -11477), (-18590, -31477)
(-11053, 18511), (-30949, -14519)
(-18971, 21771), (-29637, -4222)
(24555, 19165), (-7360, -27305)
(28807, 1934), (-29368, -11404)
(13502, 31477), (-9806, -1364)
(12006, 10823), (5703, 951)
(21455, 28411), (-22423, 4117)
(26266, 24090), (-10885, -24095)
(-1949, -15812), (-23758, -28762)
(1730, 9645), (-2115, -4254)
(17069, 28571), (-25761, 6298)
(9154, 30697), (-7567, -2639)
(23453, 30864), (-1060, -11782)
(30776, 16264), (-3262, -29942)
(29414, 21456), (-28942, -3380)
(11614, 30271), (1031, -14821)
(20401, 32001), (17642, -28863)
(-5328, 10301), (-9153, 7787)
(9583, 5859), (-22393, -27307)
(22386, 28330), (-28536, 26981)
(26359, 32687), (2964, 28671)
(31573, 15444), (26640, -13956)
(8822, -454), (-4931, -18460)
(25098, -30115), (11623, -32358)
(5582, 24646), (-31572, 8232)
(30465, 31993), (28674, 10791)
(12941, -2755), (-18282, -30542)
(23512, -4832), (-25779, -21312)
(10469, 15134), (-1800, -8434)
(-7853, -5868), (-11854, -8865)
(16621, 17420), (-7239, -5664)
(-18146, -10722), (-28898, -20102)
(795, 9428), (-13155, 465)
(23065, 25756), (-27842, -918)
(29395, 13691), (-10283, -13509)
(-14718, 18363), (-16690, -5426)
(23702, 18854), (22480, -8856)
(31823, 20223), (12775, -2590)
(-17444, 27204), (-21186, 18459)
(24784, 31385), (-22031, -13096)
(-27826, -15332), (-29824, -25860)
(-12613, 26076), (-21334, -13442)
(4073, 22864), (-19602, 16713)
(27163, 21471), (22466, -6421)
(8161, 5588), (-31891, -2785)
(21090, -3324), (-8502, -5386)
(31269, 10317), (-9513, -19120)
(30508, 28364), (-8722, -5577)
(17914, 10430), (-10177, 1782)
(-7160, 31784), (-12488, 20989)
(18156, 23341), (-29699, -6255)
(-12232, 27944), (-13001, 22926)
(18729, 23018), (15216, -8205)
(28067, -9637), (7167, -16166)
(1714, -16631), (-11322, -31631)
(25834, 17594), (-1659, 10410)
(-892, 8863), (-13600, -28908)
(13375, -13758), (-6029, -24136)
(28, -25900), (-12988, -28830)
(4040, 23398), (-6530, 16203)
(4271, 4134), (-30886, -26716)
(23292, -5050), (469, -24111)
(-11433, 23639), (-24985, -21281)
(8251, -24074), (6551, -31395)
(10614, -17351), (-29917, -18725)
(23659, 24801), (-20948, -7074)
(25530, 4066), (-23807, -4544)
(-9522, 12510), (-15705, -26762)
(28338, 10767), (-22645, -29386)
(15884, -8424), (-7067, -30970)
(-3462, -1199), (-24648, -26535)
(28762, 26666), (8364, 20168)
(31786, -26231), (-32566, -30178)
(5309, 3147), (-3035, -3022)
(23045, 28473), (1803, 18540)
(-8983, 11317), (-14267, -18212)
(16157, 31766), (-7026, -27493)
(17032, 4113), (-10779, -7461)
(21969, 3936), (14399, -1086)
(22897, 16232), (-9230, -14664)
(32727, -7521), (11373, -9454)
(12772, 29315), (7540, 1222)
(-1313, 29551), (-2877, -1251)
(-9073, 31066), (-15150, -24491)
(20703, 29343), (3887, -26184)
(28553, -3561), (4797, -28283)
(-387, 24716), (-10758, -25925)
(1310, 2755), (-1698, -934)
(30909, 22892), (-5313, -9700)
(30416, 23050), (-28718, 20619)
(27519, -1825), (24482, -15625)
(30337, 23914), (-17394, -7553)
(29178, 17915), (-554, -11170)
(8639, 15536), (-25936, 6972)
(27418, 12651), (6046, -29186)
(25767, 14723), (-25504, -12057)
(27421, 13739), (4210, 7730)
(-13049, 23001), (-24850, -26786)
(-3687, 3962), (-32629, -27698)
(11397, 30709), (-3656, -4502)
(27810, 1635), (-18094, -11195)
(1052, 32423), (-25443, -4521)
(3171, -6206), (-17339, -13495)
(9528, 3359), (6749, -27306)
(14273, -13044), (-6966, -19839)
(23672, 4723), (9862, -15624)
(-536, 27222), (-21236, 5378)
(5742, -16713), (-5567, -29725)
(-1751, 28876), (-13116, -10782)
(-9192, 1), (-27694, -30221)
(-5136, 27460), (-15401, -30627)
(-14884, 15287), (-17412, -28859)
(-3400, 17409), (-25325, 403)
(14099, 21017), (-10564, 4093)
(-610, 30670), (-6867, 14306)
(-6310, -3004), (-17007, -9024)
(23522, 1892), (-18697, -9499)
(32196, 21636), (-28559, -1314)
(7333, 17671), (-8935, 16573)
(21158, -5782), (15837, -24703)
(1427, -5294), (-10806, -20240)
(4322, -9994), (-18357, -25538)
(-27862, -8793), (-30204, -19160)
(4400, 10639), (723, -32061)
(9442, 18894), (-27513, -7570)
(22816, 20006), (-4758, 15730)
(-27944, 28393), (-28014, -26401)
(24317, 28912), (-9255, 22338)
(2136, -8464), (-26076, -31332)
(30732, 24454), (8243, -31382)
(-19555, 22966), (-22019, 16040)
(26413, 11521), (-15434, -8278)
(26214, 5232), (-12923, -14234)
(-6463, 13145), (-24193, 10508)
(26385, 3081), (-30404, -26675)
(3946, 24129), (-21282, -12809)
(11807, 11322), (-22998, -250)
(14984, 22201), (-4420, -2509)
(19897, 23208), (-2744, 14093)
(16316, 27338), (-5686, -26706)
(29200, 22282), (-26862, -1014)
(20425, 17809), (-11815, -22268)
(16616, 4733), (-17636, -28251)
(26382, 29627), (21547, -19490)
(-23360, 2772), (-32333, -20139)
(20567, 29728), (-20328, 14955)
(15450, -17388), (-17689, -30154)
(7360, -28098), (-23347, -31450)
(-1719, 9826), (-27770, -28254)
(10323, 6990), (-17013, 321)
(31456, 28733), (5144, 11297)
(23938, 29050), (-15404, 22000)
(-1406, -25699), (-14845, -31857)
(-2475, 11454), (-14063, 10221)
(18113, 9502), (-21290, -19396)
(-1921, 11972), (-20090, 3985)
(23708, 980), (-8543, -30198)
(27972, -2653), (15745, -8847)
(30870, 19381), (-15685, -7067)
(-7086, 5201), (-28347, 800)
(-1305, 23651), (-4391, -10065)
(12634, 487), (10624, -24958)
(30566, -12105), (-9971, -26735)
(-22369, -9418), (-25896, -24576)
(-11229, 23982), (-27646, -11505)
(-19759, 20259), (-23866, -20224)
(84, 21255), (-13986, 12067)
(16112, 26343), (-23291, 14731)
(29266, 29108), (18441, -4329)
(23574, 475), (-16107, -26974)
(4432, 20525), (-31214, 16012)
(18194, 12622), (-12556, -15147)
(28724, 555), (-27933, -17811)
(6261, 17120), (-15806, -32213)
(30796, -10407), (-22138, -25802)
(7469, 23420), (-14214, -30578)
(9576, 7223), (-25317, -475)
(8161, 31450), (3502, 461)
(-5107, 31038), (-18727, 15653)
(16998, -4136), (-4820, -5563)
(-4773, 14219), (-22586, -31261)
(32566, 24687), (-7022, -1202)
(8288, -12986), (6509, -30439)
(-4495, 31508), (-13746, -9297)
(13979, -15877), (9723, -22669)
(27271, -11532), (-21628, -31525)
(-1836, 21846), (-2368, -6627)
(14055, -511), (-26996, -24455)
(30575, 17614), (-26003, -1039)
(-12731, 4603), (-12928, -18925)
(6135, 12220), (-7315, -18305)
(21603, 17073), (10675, 13221)
(32299, 19570), (-5513, -24617)
(24289, 20731), (-7420, -11610)
(29597, 29023), (-11799, -10331)
(28556, 12018), (-13944, -8435)
(-3434, 24550), (-17106, -11766)
(3891, 5103), (-4166, -24986)
(-4947, 6536), (-26666, -32058)
(17354, -3210), (16872, -15289)
(5209, 4962), (-30161, -3405)
(-5885, 1271), (-31138, -2717)
(30396, 23270), (5816, 15230)
(-14593, 30016), (-31153, -11326)
(2046, 15232), (-22798, -17829)
(32199, 18871), (-15127, -14541)
(-3296, 10791), (-15943, -32395)
(30303, 11979), (29749, -22237)
(19218, 14614), (-20835, -31288)
(-10925, 30281), (-32538, 30243)
(5985, 10181), (-14536, -7669)
(-17247, -5032), (-20360, -29482)
(19856, -12364), (-24164, -29421)
(-2684, -25731), (-4716, -28376)
(20859, -25735), (3725, -26885)
(19974, 16157), (-27446, -24556)
(22925, 9165), (19851, -298)
(17272, 8769), (12381, 799)
(17492, 17155), (8705, -17718)
(25538, 10610), (-12129, 1774)
(-5726, 6682), (-14099, -23165)
(13959, 25677), (-403, 21566)
(3388, 666), (-26979, -9015)
(25887, -9719), (-6412, -24302)
(-9600, 15459), (-24849, -31175)
(20567, 23748), (19187, -28202)
(-23208, 10619), (-29135, -5352)
(5322, 20174), (-27419, -32730)
(-1883, 15695), (-23210, -14449)
(28491, 31529), (-1959, -1902)
(-7384, -6817), (-11925, -14176)
(11768, 26428), (6121, -16510)
(9267, 8516), (-29485, -1572)
(-20983, 13330), (-31405, -14724)
(13333, 15845), (-19196, 2772)
(31749, 26914), (10665, -10505)
(21171, 5163), (13181, -4872)
(9741, 1658), (8164, -31619)
(29723, 28608), (-9943, 731)
(-677, 22030), (-6712, -8701)
(28467, 30892), (18131, -16517)
(-13465, 30316), (-32717, 10093)
(24419, 10297), (6973, -24447)
(-8529, 30601), (-12204, -13279)
(30394, 22767), (-24503, -12418)
(8094, -14220), (-29175, -20401)
(14186, 20872), (-27202, -22167)
(402, 20957), (-3598, 5241)
(23120, 15817), (-25778, -28219)
(23186, -12817), (-9340, -14886)
(13227, 32292), (2043, -23998)
(19813, -19857), (238, -32080)
(32509, 1498), (28747, -5920)
(15034, 20868), (-2983, -4435)
(28423, 23784), (-11542, 13862)
(31161, -9771), (-12527, -15600)
(20747, 16208), (15818, -274)
(19261, -13294), (3552, -13633)
(-539, 10726), (-15495, -31696)
(22301, 5214), (4883, -3254)
(25534, 3361), (2425, -21804)
(32119, 11179), (-21340, -14753)
(25491, -6316), (-25394, -15164)
(3450, 22947), (-27903, 1336)
(20509, 11098), (-12770, 2927)
(21004, 5893), (7430, -3644)
(-7696, 28661), (-25094, 21952)
(20726, 30715), (-8221, -26246)
(-3967, 16677), (-23868, -6341)
(-13333, -26690), (-26966, -30426)
(16890, 18537), (-7209, -17091)
(14735, 26832), (-20991, -24901)
(26152, 10280), (-3799, 10132)
(12097, 9643), (-15916, 2883)
(31737, 12397), (134, -27632)
(-5966, 20831), (-6190, -25161)
(25528, 76), (-9887, -1030)
(27348, 27016), (-11734, 14142)
(25134, 20381), (-15498, 2493)
(-11834, 10425), (-15409, -27793)
(27881, 7161), (22380, -12225)
(25372, 25121), (7572, 14996)
(-19497, 29561), (-25654, 5816)
(-13915, -26088), (-15248, -27426)
(-12145, -6158), (-13080, -18934)
(16667, -10509), (-28149, -20925)
(1923, 30857), (-15744, -26218)
(-18388, -6046), (-23482, -6492)
(10282, -11533), (-9304, -15924)
(-10110, -3750), (-11739, -27249)
(10554, 12120), (-28411, -16472)
(18052, 22405), (15966, 4002)
(22826, -14205), (14502, -15364)
(-869, 14984), (-18871, -802)
(5926, 28427), (-30303, -19820)
(29264, -6630), (-20776, -29629)
(7328, 11567), (-19812, -16804)
(4032, -10522), (-2088, -11642)
(32760, 6730), (12427, -4878)
(13640, 15799), (-32662, -26823)
(32021, -23699), (14234, -23733)
(19034, 8182), (5364, -6638)
(8114, 31198), (5387, -6278)
(29805, 15192), (-25146, -24688)
(-14609, 32767), (-16462, -5873)
(-11220, 17613), (-18698, 221)
(32035, 31004), (-30883, -10896)
(2627, 12584), (-17438, 3687)
(-9354, -16785), (-17178, -29257)
(31774, 13695), (-22025, 2681)
(25029, 25624), (5479, -7462)
(-3556, 7992), (-23482, -11438)
(16826, 20061), (5461, -21946)
(-16065, 19404), (-23033, -2832)
(26885, 7361), (-31611, 5736)
(28486, 24563), (11942, 744)
(14264, 769), (3960, -24757)
(11076, 15228), (-26338, -25835)
(25804, -12064), (11397, -31328)
(20239, 17919), (14796, -18560)
(15068, 971), (-9401, -21246)
(717, -3158), (-11567, -3666)
(-12481, 26685), (-18544, -21524)
(29438, 28744), (-31998, 20634)
(26979, 29761), (1647, 21788)
(10177, 6691), (-25611, -4492)
(22860, 26016), (-26208, 17933)
(27769, 17803), (21605, 3720)
(-1723, 31586), (-26808, -29730)
(17351, 5291), (9054, 3299)
(179, 6611), (-12196, -1489)
(-17803, 19335), (-19336, -16028)
(29131, -28378), (-3136, -30325)
(29363, 32694), (14566, 12957)
(-20477, 28695), (-28354, 14382)
(31215, 10643), (-9273, -25486)
(5018, 22209), (-20365, -22538)
(3471, 18691), (-23846, 13068)
(29409, 24038), (-5011, -24508)
(6285, 18489), (-13603, 9957)
(-17705, 8591), (-18736, -5755)
(25468, -10845), (-31375, -23156)
(17969, -7106), (1239, -9222)
(1707, 31188), (-9870, 12374)
(-13212, 25845), (-25494, -28711)
(6145, 17651), (-20266, -30136)
(20897, 22156), (-9832, 8254)
(17988, -19378), (-11279, -21667)
(10195, 28625), (5484, 21056)
(679, 22686), (-3326, 6924)
(-11290, 19371), (-29932, 18186)
(25528, 22548), (5848, 17305)
(20207, 16675), (-6435, -25045)
(23059, -10991), (-12020, -17138)
(7800, 31237), (-25371, -12695)
(27789, 26438), (-24305, 26367)
(8520, 26727), (1523, -7034)
(20594, 26738), (-23666, 26347)
(-14855, 29000), (-17206, -20548)
(3063, 29469), (1718, 24334)
(17508, 1546), (-28134, -21204)
(32425, -17728), (-32290, -24817)
(28497, 32401), (12355, -15879)
(29404, 31029), (13011, -12347)
(-7120, 24370), (-19710, -7883)
(-15648, 14386), (-25899, -12345)
(25309, 24348), (14668, -3506)
(3980, -17283), (-29318, -31393)
(-6329, 16457), (-14750, -30470)
(31638, 26111), (29535, 3613)
(27955, 12239), (24920, -23152)
(-21034, 8127), (-31548, -17047)
(15565, 31969), (-25002, -13314)
(-11114, -13854), (-12526, -22838)
(8048, 5523), (6876, -8040)
(13958, 17331), (-7862, -3172)
(15633, 3849), (-26538, -28609)
(14678, 18519), (-21167, -8138)
(24219, 17379), (11359, 12590)
(493, 28753), (-3383, 14629)
(-4034, 21857), (-21749, 18354)
(17262, 1058), (-1054, -4212)
(32225, 31850), (-5700, 15912)
(-10677, 24030), (-28408, 6822)
(-13049, 26707), (-21246, -1916)
(-15566, -15494), (-17326, -22075)
(20554, 11365), (276, -12585)
(17200, 19371), (-29753, -25510)
(14774, -1511), (-7767, -15655)
(3447, 4925), (-17134, -13686)
(-7391, -100), (-18774, -7599)
(-24777, -20548), (-30747, -22439)
(16292, 23845), (-4836, -28091)
(-10759, 26257), (-20177, 7659)
(-7847, 22658), (-32658, -19378)
(-15171, 9956), (-22384, -32130)
(20304, 26005), (17833, 15807)
(14752, -10440), (10693, -21347)
(26704, -2666), (-1194, -30102)
(-13363, 13736), (-28208, -6438)
(24493, 1982), (1859, -18620)
(27970, 28069), (-13402, 24619)
(31769, 31063), (29169, 12335)
(-9832, 9465), (-18204, -5180)
(14852, -2281), (-32248, -13690)
(30873, 22651), (-29812, 9986)
(32131, 6808), (-26484, -26174)
(-11637, 26344), (-21554, -30403)
(28187, 16990), (-12691, -32449)
(29832, 11157), (-12990, -21419)
(-2794, 28270), (-12905, 24467)
(-223, 26099), (-4989, -14412)
(32645, 8549), (24081, -29529)
(16296, 29438), (-6706, -12331)
(31490, -7326), (-4009, -9337)
(12550, 23975), (-21036, -26459)
(30829, 13833), (24790, -10054)
(26299, -2830), (20380, -7740)
(2125, 26790), (68, 2433)
(19668, -11850), (1766, -21946)
(24503, 26952), (-17039, 15770)
(28368, -4397), (10110, -9860)
(5944, 15950), (-860, -8949)
(-14484, 19493), (-31471, 10543)
(1463, 4276), (-27256, -21717)
(13690, -214), (-17877, -23448)
(28775, 14247), (-23519, -16081)
(13503, 23427), (-17248, 16256)
(-9014, 23250), (-32598, 6783)
(-5811, 11340), (-30773, -24903)
(24797, 17283), (-28760, 15958)
(31982, 9379), (8750, -14974)
(18556, 355), (-30837, -6378)
(2873, 23040), (-6002, 20269)
(12179, -19538), (-21854, -28449)
(1889, 26599), (-18089, -11221)
(19663, 12356), (11802, -20552)
(29211, 20876), (-15886, 9155)
(28779, 15057), (-31393, 2184)
(-22274, 22920), (-31609, -6495)
(-20816, 6696), (-22201, -8693)
(17590, 10163), (5178, -30804)
(21001, 26158), (-23818, -15212)
(26904, -17801), (14564, -22823)
(1820, -25565), (-16577, -25907)
(8521, 4156), (-17735, -12073)
(14918, 2559), (-27219, -15429)
(20596, 7323), (-2475, -1165)
(6512, 11948), (-26760, -23754)
(15549, -4849), (3550, -16010)
(11272, -4878), (-6948, -30300)
(30916, -7901), (18353, -19842)
(9036, 8066), (-667, -12253)
(6690, 2968), (1148, -12478)
(13231, 16929), (-1710, -26873)
(22562, 31181), (-27241, -24727)
(22109, 12472), (21727, 6179)
(29484, 10746), (-12544, 9231)
(30699, 11265), (-20944, -10083)
(1701, 9016), (-28495, -2576)
(22705, 3716), (-22743, -1396)
(15349, 29151), (-2270, 19139)
(-2803, 22756), (-24035, 14710)
(11968, 22417), (-27005, 14217)
(-3400, 31294), (-29456, 14987)
(23877, 27427), (13535, -15119)
(6049, 14530), (-7071, 10055)
(8955, -6498), (-27646, -30857)
(1326, 23881), (528, 14867)
(10226, 12625), (7612, -24439)
(25697, 5702), (2086, -1598)
(12432, 31744), (-14118, -13259)
(22240, 9829), (-1771, -26973)
(21303, 5639), (-28107, -21614)
(28288, 15137), (-4540, -21688)
(-7686, 11190), (-14846, 7956)
(3333, -11465), (-13959, -11586)
(-9466, 4378), (-26805, -30767)
(-3510, 32441), (-29753, 27488)
(31185, -17778), (17316, -26500)
(17926, -3007), (-23053, -3718)
(20178, -17497), (-3700, -26362)
(5216, 25989), (-6351, 24014)
(5520, -11620), (-2055, -23294)
(28283, -8422), (-5238, -15262)
(24189, 16877), (10970, 13495)
(14035, 25201), (11961, -14632)
(26307, -9468), (-16183, -21024)
(5336, 18341), (3803, -19759)
(26327, -6416), (-11418, -24636)
(13261, 17806), (715, -5482)
(31474, 5780), (12605, -25761)
(25132, -3741), (-32703, -4266)
(31643, -5167), (-10634, -5419)
(18467, -3017), (3006, -17849)
(6688, 24180), (-5030, 8264)
(24448, -17229), (-26025, -31903)
(-7327, 17421), (-29540, -8401)
(21684, -20134), (-17475, -26786)
(10728, 27876), (-9830, -26335)
(29474, -13910), (2523, -27775)
(10781, -1994), (9086, -27168)
(21685, 8056), (13494, -3294)
(23739, 17963), (-1182, -28204)
(21061, 30486), (3761, -25849)
(-12300, 27102), (-20335, -5294)
(30410, 32072), (23043, -15225)
(5164, -658), (-16969, -16377)
(7622, 23428), (-21214, -3113)
(28353, 26112), (117, -15061)
(10418, -4775), (6650, -14831)
(-24129, 14860), (-28401, -20065)
(17767, 21224), (-3633, -22229)
(24927, -5214), (11515, -17014)
(18764, -17955), (4430, -31170)
(130, -3629), (-2718, -27104)
(5679, 19555), (-17203, 8685)
(27046, 27151), (-3282, -7306)
(9164, 8029), (-6232, -13154)
(-2393, 16934), (-29816, 10582)
(20775, 29531), (-10347, -30235)
(14409, 17757), (12502, 14553)
(-3198, 5199), (-9822, -6373)
(-21289, 12222), (-26538, -29965)
(10337, -17913), (-11093, -28996)
(-24684, -6286), (-28532, -23339)
(-14310, -6658), (-31340, -17745)
(-15264, 1212), (-17431, -18763)
(-19907, 27792), (-24990, -28455)
(-23960, 27115), (-24243, -6984)
(-4253, 17200), (-17785, 7677)
(-1507, 13913), (-11306, -17129)
(9897, 13581), (-21881, 3560)
(24403, 21436), (2204, -25848)
(31646, 24243), (26137, -13342)
(-4090, 16397), (-20330, -24703)
(21373, 9417), (-32266, 7228)
(18728, 1097), (-27445, -30722)
(15070, 15524), (1512, -32685)
(26079, 9712), (-22381, -4)
(19673, 32763), (8778, 4605)
(30856, 26671), (-12956, -15833)
(6080, -14322), (-28435, -21961)
(7058, 29273), (-3525, -24882)
(-496, 6039), (-14997, -16965)
(5789, -7495), (-26425, -22198)
(23244, 30442), (5280, 10293)
(6281, -25679), (4234, -30481)
(2487, 25201), (-16260, -16980)
(-8058, -14630), (-26246, -21266)
(23962, 16593), (-138, -12221)
(-4417, -23009), (-22735, -32164)
(12687, 11077), (-6985, -15226)
(-24873, -6487), (-25611, -25458)
(-9478, 10309), (-14723, -16851)
(31850, -5263), (17782, -13689)
(-17490, 15242), (-25240, -16466)
(18257, 26594), (7602, 21472)
(14830, 30221), (-27198, 26047)
(30562, -10262), (13998, -29923)
(19931, 8740), (4391, -1543)
(2843, 27837), (-11231, -14963)
(-11075, -14025), (-24409, -18162)
(-6772, 1474), (-14783, -7335)
(12228, 20870), (-29931, 17976)
(24893, 22745), (21358, 11341)
(19536, 3004), (-18715, -25657)
(10122, 4806), (-23117, 417)
(27274, 14541), (-25848, 9685)
(-5299, 3802), (-27380, -29912)
(-11226, 2355), (-17485, -12630)
(6346, 10090), (5059, -28058)
(2890, 20036), (-21440, 10918)
(-139, -4157), (-24816, -10407)
(7423, 30057), (-20833, 22558)
(-6237, 32347), (-22919, 12278)
(18838, 27095), (-12611, -24782)
(-3466, -15874), (-15919, -25804)
(22752, -7098), (-12999, -25927)
(28068, 11442), (10697, 9641)
(-6505, -3368), (-22803, -4793)
(-9847, -16176), (-12666, -26701)
(29755, 29044), (-30545, -9105)
(19742, 12774), (-15769, -10575)
(14919, 32611), (-832, -11597)
(16354, 19081), (-2001, 19067)
(32060, 8246), (23650, -4462)
(15614, 26585), (-9301, 8979)
(15651, 32590), (-15970, 3540)
(16458, 4649), (-17475, 3912)
(28457, -11773), (-23109, -14576)
(5329, -191), (-17409, -2772)
(1092, 8115), (-28615, -9620)
(-12760, 23683), (-28218, -3665)
(20714, 10505), (-1441, 1000)
(25257, 27423), (-29720, -1049)
(-7796, -18264), (-30769, -31190)
(-6805, 29550), (-14651, -977)
(5979, 16327), (-11563, -9209)
(19380, 27906), (7422, -17130)
(21370, 12549), (10091, -9186)
(17620, 30299), (15492, -15973)
(1616, 29430), (-30880, -24691)
(-22829, 9977), (-27400, -2245)
(17020, 27524), (-7647, 20736)
(26766, 13928), (18860, -17151)
(26007, 10664), (-13247, 596)
(14544, 19119), (3593, -28176)
(11306, 17016), (620, -22940)
(26645, -10500), (-12272, -23106)
(21384, 21719), (-31682, 12468)
(26205, 21257), (4050, 10741)
(-5187, 19857), (-24803, 12820)
(-12744, 27708), (-23170, 3119)
(30640, 21835), (3243, -2777)
(-14351, 22043), (-18359, 16497)
(-6410, -23445), (-21138, -32693)
(-13516, -2680), (-23500, -23663)
(17042, 17420), (-393, -24523)
(5193, -7213), (-9447, -27468)
(19392, 27082), (-9673, 8519)
(29481, -7524), (-23383, -10085)
(27503, -9109), (22185, -32033)
(14836, -391), (-26119, -14414)
(19188, 18834), (-17286, 2425)
(13482, 18749), (-25320, -9956)
(30031, -1212), (-25747, -2579)
(14054, -2367), (-8913, -30321)
(-695, 32605), (-28491, 24553)
(-28176, -17591), (-30541, -27210)
(22331, 22217), (14288, -14186)
(29743, 5094), (16326, -32562)
(-6687, 7538), (-22928, -9828)
(29353, 5797), (26313, -6354)
(31801, 2541), (-4327, -7427)
(14250, 25100), (-27803, 13331)
(27143, -10800), (-10507, -21143)
(-17084, 30494), (-31397, 4214)
(25696, -23142), (17236, -28340)
(32457, 16732), (-18797, -20857)
(676, -8597), (-29973, -19606)
(9295, -15222), (-24169, -31217)
(32657, -21915), (-23236, -30498)
(3861, 26453), (-22084, 5109)
(-9712, 734), (-19272, -24883)
(29086, 28383), (-20845, 12321)
(30714, 30101), (20634, -31830)
(-1833, -12104), (-25109, -31301)
(2674, -15419), (-27817, -22096)
(30747, 24328), (-18379, 13161)
(22122, 15703), (-26518, -9053)
(-9553, 25206), (-17443, -32057)
(-3650, 12659), (-6834, -25652)
(10360, -3636), (-14947, -14228)
(-12477, 29560), (-32109, 13743)
(-14929, 11154), (-26939, 7214)
(22810, -5029), (-30009, -24017)
(11852, 17131), (3885, -5163)
(-22553, 26993), (-23688, 23012)
(18040, 15385), (-13982, -14262)
(27193, 2455), (-27790, 2160)
(-11123, 28598), (-24030, -23732)
(30985, 22031), (7150, 14655)
(8162, 22870), (-25535, 1175)
(-1850, 3602), (-21160, -15705)
(18210, 27709), (-24785, -10137)
(29714, 24089), (18087, -30472)
(11649, 14677), (-16188, -11987)
(-5998, -27092), (-32707, -28637)
(23583, 2208), (18128, -31431)
(-23484, 19079), (-23998, -31320)
(7006, 9213), (-31390, -14487)
(17587, 20930), (12691, 3881)
(-734, 29086), (-10486, 26514)
(20020, 30612), (-32404, -32515)
(31595, 31124), (-2432, 29609)
(-3616, -10887), (-30865, -17055)
(1742, -54), (-5477, -15112)
(1303, 29638), (-21276, -30356)
(23342, 11875), (-3055, -1490)
(29158, -11647), (-3612, -17653)
(25022, -21838), (5085, -25174)
(-3039, 7190), (-23406, -27682)
(26476, 26842), (10932, 19122)
(15161, -3345), (1679, -16340)
(10737, 29112), (-14253, 21176)
(8256, 32572), (3428, 8452)
(25046, 27337), (8623, 27273)
(-4882, 12957), (-16513, 3564)
